Text,truth,pre,mse,rmse,pearson_coeff,spearman_coeff,input_tokens,output_tokens,total_tokens,runtime
"text1: a three-judge panel of the 11th u.s. circuit court of appeals ruled late friday that the small size , limited use and secular purpose make the image legitimate .  text2: a three-judge panel of the 8th u.s. circuit court of appeals in st. louis overturned a ruling issued last year that supported the ordinance .",2.8,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,780,73,853,4.440483570098877
"text1: "" tony 's not feeling well , "" spurs coach gregg popovich said .  text2: we 're thrilled to be up 3-2 , ' ' coach gregg popovich said wednesday .",1.6,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,757,128,885,6.982259750366211
"text1: electronic data systems corp. thursday said the securities and exchange commission has asked the company for documents related to its large contract with the u.s. navy .  text2: in a regulatory filing , eds said the sec had asked for information related to its troubled it outsourcing contract with the us navy .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,69,838,4.3015642166137695
text1: the company claims it 's the largest single apple var xserve sale to date .  text2: the company claimed it is the largest sale of xserves by an apple retailer .,5.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,746,129,875,6.926470756530762
"text1: only 29 families of frogs are known and most were identified and described in the mid-1800s and the last in 1926 .  text2: only 29 families of frogs are known , most of which were named by the mid-1800s .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.143823623657227
"text1: officials at brandeis said this was an "" extremely heartrending "" time for the campus .  text2: "" this is an extremely heartrending time for the entire brandeis university community .",4.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,71,820,4.304431200027466
"text1: north american markets finished mixed in directionless trading monday as earnings season begins to slow and economic indicators move into the spotlight .  text2: north american markets grabbed early gains monday morning , as earnings season begins to slow and economic indicators take the spotlight .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,759,5,764,1.4042856693267822
"text1: as well as the dolphin scheme , the chaos has allowed foreign companies to engage in damaging logging and fishing operations without proper monitoring or export controls .  text2: internal chaos has allowed foreign companies to set up damaging commercial logging and fishing operations without proper monitoring or export controls .",3.8,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,763,71,834,4.364145994186401
"text1: the value will total about $ 124 million , including convertible securities , according to corel .  text2: including convertible securities , the total estimated value of the deal is $ 124 million , according to corel .",5.0,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,55,809,3.623018503189087
"text1: the standard & poor 's 500 stock index ended the quarter up 120 points , a gain of 14 percent , the best performance for that broad market benchmark since 1998 .  text2: the standard and poor 's 500-stock index , a broad collection of equities representing leading companies , finished its best quarter yesterday since the last three months of 1998 .",3.2,5.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,787,12,799,1.5813522338867188
text1: the next court session will be when the three-judge tribunal announces its verdict in mid-february .  text2: the court 's three-judge tribunal was expected to give its verdict next february .,4.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,751,71,822,4.264118671417236
"text1: he started in the 1983 super bowl , which miami lost 27-17 to washington .  text2: he played four seasons in miami , including the dolphins ' 27-17 loss to washington in the super bowl .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,758,71,829,4.35400652885437
text1: the consensus among wall street analysts was for a loss of 28 cents a share .  text2: analysts surveyed by first call were expecting sales of $ 723 million and a loss of 28 cents a share .,3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,55,809,3.623018503189087
"text1: "" i know of no pressure , "" said mr. feith , the under secretary of defense for policy .  text2: "" i know of nobody who pressured anybody , "" douglas feith , undersecretary of defense for policy , said at a pentagon briefing .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,65,830,4.095237970352173
text1: nterprise linux services is expected to be available before then end of this year .  text2: beta versions of nterprise linux services are expected to be available on certain hp proliant servers in july .,2.667,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,55,809,3.623018503189087
"text1: excluding one-time items , the company enjoyed a profit of 6 cents a share .  text2: excluding one-time items , it expects profit of 11 cents to 15 cents a share .",2.333,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,71,820,4.304431200027466
"text1: "" but i do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech . ""  text2: byrd , speaking from the senate floor , said he questioned "" the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech . """,3.0,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,776,8,784,1.5580229759216309
"text1: the broader standard & poor 's 500 index .spx fell 3 points , or 0.30 percent , to 995 .  text2: the technology-laced nasdaq composite index < .ixic > added 1.92 points , or 0.12 percent , at 1,647.94 .",1.333,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,779,82,861,4.913747310638428
"text1: instead , tickets for the jersey jam went on sale last night through ticketmaster .  text2: tickets , available through ticketmaster , went on sale yesterday .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,741,7,748,1.356867790222168
"text1: earlier on monday , grant thornton spa repeated previous statements that it was "" a victim of fraudulent action "" .  text2: grant thornton claims that it too was the “ victim ” of a fraud .",3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,751,71,822,4.264118671417236
"text1: peter lyman and hal varian of berkeley 's school of information management and systems say that information production has increased by 30 percent each year between 1999 and 2002 .  text2: that task appealed to two masters of the megabyte , peter lyman and hal varian , professors at the university of california-berkeley 's school of information management and systems .",2.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,789,10,799,1.5813522338867188
"text1: "" my judgment is 95 percent of that information should be declassified , become uncensored , so the american people would know . ""  text2: my judgment is 95 percent of that information could be declassified , become uncensored so the american people would know , "" mr. shelby said on nbc 's "" meet the press . """,3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,781,72,853,4.440483570098877
"text1: the researchers found only empty cavities and scar tissue where the tumors had been .  text2: no tumors were detected ; rather , empty cavities and scar tissue were found in their place .",4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,748,5,753,1.3692669868469238
"text1: washington , however , said more was needed to prevent complaints being filed in the first place .  text2: but the us insisted it wanted more done to prevent complaints being filed in the first place , preferably by repealing the entire law .",2.8,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,757,128,885,6.982259750366211
"text1: after 26 hours of surgery and a year of anticipation , the boys were separated sunday at children 's medical center of dallas .  text2: two-year-old egyptian twin boys , born with their heads conjoined , have been separated after 26 hours of surgery at the children 's medical centre in dallas .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,776,8,784,1.5580229759216309
text1: pines said he would convene the relevant party bodies within 10 days to discuss whether new elections would be held or whether a temporary leader would be appointed .  text2: mitzna and party secretary ophir pines agreed to convene party organizations within 10 days to discuss whether new primaries would be held or a temporary leader appointed .,3.6,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,779,82,861,4.913747310638428
"text1: "" she was crying and scared , ' said isa yasin , the owner of the store .  text2: "" she was crying and she was really scared , "" said yasin .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,747,6,753,1.3692669868469238
