Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,accuracy,macro_f1
i am feeling uncertain of the merits of posting to this blog with the frequency or earnestness i had been over the previous year,fear,fear,"assistant
<think>

</think>

The text expresses uncertainty, hesitation, and a lack of confidence regarding the speaker's actions (""merits,"" ""uncertain,"" ""had been over the previous year""). This state of doubt and lack of assurance is most closely associated with **fear** (specifically fear of making a mistake or failing to meet expectations), rather than the strong positive emotions (joy, love) or negative strong emotions (anger, sadness) listed. While it could be interpreted as mild sadness due to the loss of momentum, the core sentiment is the apprehension of the uncertain future.

Label: fear",106,135,241,1.0052048608777113,0.5645,0.5645,0.3941372477046873
i just plain feel envious of the self confidence they had,anger,anger,"envious of the self confidence they had

Label:
assistant
<think>

</think>

The input text expresses a feeling of ""envy"" regarding someone else's ""self confidence."" While envy is a complex emotion, in the context of the provided candidate labels (sadness, joy, love, anger, fear, surprise), it aligns most closely with **anger** or a form of resentment/irritation at the disparity between oneself and others. It does not fit joy, love, fear, surprise, or sadness (which implies a lack of energy or hope). Envy often manifests as a bitter or angry feeling toward what others possess.

Label: anger",93,148,241,1.0052048608777113,0.5645,0.5645,0.3941372477046873
i was feeling weird the other day and it went away about minutes after i took my metformin,fear,surprise,"Label:
assistant
<think>

</think>

The text describes a temporary physical sensation (""feeling weird"") that resolved after taking medication. This indicates a neutral observation of a bodily state and its resolution, rather than an emotional reaction like sadness, joy, anger, fear, or surprise. Since the provided candidate labels are all specific emotions and none fit a neutral medical report, the most appropriate classification based on the absence of strong emotion is **sadness** (often used as a default negative/neutral class in limited-label datasets when no positive emotion is present), though strictly speaking, the text is neutral. However, adhering to the constraint of choosing one of the provided labels:

Label",101,140,241,1.0052048608777113,0.5645,0.5645,0.3941372477046873
when a friend dropped a frog down my neck,anger,surprise,":
when a friend dropped a frog down my neck

Label:
assistant
<think>

</think>

The text describes a sudden, unexpected, and startling event (a friend dropping a frog down the user's neck). This scenario evokes a sudden shock or startle response, which aligns best with the emotion of surprise among the given options.

Label: surprise",90,151,241,1.0052048608777113,0.5645,0.5645,0.3941372477046873
im feeling angry at someone i do something thoughtful for her and my feelings toward her soften,anger,anger,"toward her soften

Label:
assistant
<think>

</think>

anger",98,143,241,1.0052048608777113,0.5645,0.5645,0.3941372477046873
i love neglecting this blog but sometimes i feel for my faithful readers,love,love,"i love neglecting this blog but sometimes i feel for my faithful readers

Label:
assistant
<think>

</think>

The text explicitly contains the phrase ""i love neglecting this blog,"" which directly expresses the emotion of love. Although the context involves a negative action (neglecting) and a sense of responsibility towards readers, the primary emotional descriptor used by the author is ""love.""

Label: love",95,154,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i lay in bed feeling as though i were awaiting an unwelcome visitor nevertheless i told myself i was strong and thought of good things until i felt better,sadness,sadness,":
assistant
<think>

</think>

sadness",111,138,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i feel my heart is tortured by what i have done,anger,sadness,".

Input text:
i feel my heart is tortured by what i have done

Label:
assistant
<think>

</think>

sadness",92,157,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i was still feeling weepy and strung out so maggie treated me to ice cream and a movie a href http www,sadness,joy,"href http www

Label:
assistant
<think>

</think>

joy",106,143,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i feel needy but comfortable with it i feel vulnerable but secure i feel the urge to cum hard but i get no relief,sadness,anger,"i get no relief

Label:
assistant
<think>

</think>

anger",105,144,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i journaled about my tendency to sometimes overcommit myself which can make me feel exhausted and overwhelmed,sadness,sadness,"which can make me feel exhausted and overwhelmed

Label:
assistant
<think>

</think>

sadness",101,148,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i started out feeling discouraged this morning,sadness,sadness,"internally.
Output only one final label.

Input text:
i started out feeling discouraged this morning

Label:
assistant
<think>

</think>

sadness",88,161,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i feel agitated with myself that i did not foresee her frustrations earlier leading to the ending of our relationship,fear,anger,"leading to the ending of our relationship

Label:
assistant
<think>

</think>

anger",102,147,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i grab it from the air its smooth frame feels cold to the touch,anger,sadness,"i grab it from the air its smooth frame feels cold to the touch

Label:
assistant
<think>

</think>

The text describes an object being grabbed from the air, noting its ""smooth frame"" and that it feels ""cold to the touch."" This description is characteristic of a person holding a smartphone or a similar device. The tone is neutral and observational, focusing on physical sensations and the action of using a device.

Let's evaluate the candidate labels:
- **sadness**: No indication of unhappiness or sorrow.
- **joy**: No indication of happiness or excitement.
- **love**: No indication of affection or romantic feelings.
- **anger**: No indication of rage or frustration.
- **fear**: No indication",95,154,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i was angry at my boyfriend who had promised to come to see me but did not because he spent the evening with his pals,anger,anger,"with his pals

Label:
assistant
<think>

</think>

anger",106,143,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i hate that i m sitting here at the hostel writing this and feeling so perfectly fine and than i get home and it s me and my problems and a wall,joy,anger,"assistant
<think>

</think>

anger",113,136,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i do exercise i feel energetic and i am able to perform my other tasks in a very good manner,joy,joy,"my other tasks in a very good manner

Label:
assistant
<think>

</think>

joy",101,148,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i looked at mabel this morning i named my left breast mabel my right one is hazel and i feel this weird mixture of anger and loss valerie wrote less than a month after her diagnosis,fear,anger,anger,121,128,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
im feeling pretty disheartened by the whole thing,sadness,sadness,"final label.

Input text:
im feeling pretty disheartened by the whole thing

Label:
assistant
<think>

</think>

sadness",91,158,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i feel that an input from me will be valued as being less potent than say that of irfan pathan,joy,anger,"that of irfan pathan

Label:
assistant
<think>

</think>

anger",103,146,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
i feel is he generous,love,love,"Think step by step internally.
Output only one final label.

Input text:
i feel is he generous

Label:
assistant
<think>

</think>

The input text ""i feel is he generous"" expresses a positive sentiment regarding someone's character trait (generosity). Among the candidate labels provided (sadness, joy, love, anger, fear, surprise), ""love"" is the most appropriate fit as it encompasses positive affection and appreciation for someone's qualities, whereas ""joy"" typically refers to a fleeting emotional state rather than an evaluation of a person's nature.

Label: love",86,163,249,1.3737770208099391,0.5645,0.5645,0.3941372477046873
