Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff,sc_raw_samples,sc_parsed_samples
"text1: on the cell 's surface , the foreign components are recognised by other cells that then realise it is infected and kill it . text2: the foreign bits are recognized by other cells that realize it is infected and kill it .",4.25,2.0,"then realise it is infected and kill it . text2: the foreign bits are recognized by other cells that realize it is infected and kill it .

Score:
Score: 4.0",570,200,770,0.09065807056322228,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""then realise it is infected and kill it . text2: the foreign bits are recognized by other cells that realize it is infected and kill it .\n\nScore:\nScore: 4.0"", ""then realise it is infected and kill it . text2: the foreign bits are recognized by other cells that realize it is infected and kill it .\n\nScore:\nScore: 4.0"", ""then realise it is infected and kill it . text2: the foreign bits are recognized by other cells that realize it is infected and kill it .\n\nScore:\n3.5"", ""then realise it is infected and kill it . text2: the foreign bits are recognized by other cells that realize it is infected and kill it .\n\nScore:\n4.5"", ""then realise it is infected and kill it . text2: the foreign bits are recognized by other cells that realize it is infected and kill it .\n\nScore:\nScore: 4.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: in exchange , north korea would be required to end its nuclear weapons program . text2: "" in return we expect north korea to give up nuclear weapons . """,4.75,1.0,"by step internally.
Output only the final numeric score.

Text pair:
text1: in exchange , north korea would be required to end its nuclear weapons program . text2: "" in return we expect north korea to give up nuclear weapons . ""

Score:
3.5",515,310,825,0.09607254543516319,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""by step internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: in exchange , north korea would be required to end its nuclear weapons program . text2: \"" in return we expect north korea to give up nuclear weapons . \""\n\nScore:\n3.5"", ""by step internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: in exchange , north korea would be required to end its nuclear weapons program . text2: \"" in return we expect north korea to give up nuclear weapons . \""\n\nScore:\n4.5"", ""by step internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: in exchange , north korea would be required to end its nuclear weapons program . text2: \"" in return we expect north korea to give up nuclear weapons . \""\n\nScore:\n3.5"", ""by step internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: in exchange , north korea would be required to end its nuclear weapons program . text2: \"" in return we expect north korea to give up nuclear weapons . \""\n\nScore:\n4.0"", ""by step internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: in exchange , north korea would be required to end its nuclear weapons program . text2: \"" in return we expect north korea to give up nuclear weapons . \""\n\nScore:\nScore: 4.5""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
"text1: "" we condemn and denounce the governing council , which is headed by the united states , "" moqtada al-sadr said . text2: "" we condemn the governing council headed by the united states , "" sadr said in a fiery sermon at koufa mosque near najaf .",3.333,3.5,"we condemn the governing council headed by the united states , "" sadr said in a fiery sermon at koufa mosque near najaf .

Score:
3.5",635,190,825,0.09607254543516319,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""we condemn the governing council headed by the united states , \"" sadr said in a fiery sermon at koufa mosque near najaf .\n\nScore:\n3.5"", ""we condemn the governing council headed by the united states , \"" sadr said in a fiery sermon at koufa mosque near najaf .\n\nScore:\n3.5"", ""we condemn the governing council headed by the united states , \"" sadr said in a fiery sermon at koufa mosque near najaf .\n\nScore:\n3.0"", ""we condemn the governing council headed by the united states , \"" sadr said in a fiery sermon at koufa mosque near najaf .\n\nScore:\n3.5"", ""we condemn the governing council headed by the united states , \"" sadr said in a fiery sermon at koufa mosque near najaf .\n\nScore:\n4.0""]","[3.5, 3.5, 3.0, 3.5, 4.0]"
"text1: sendmail said the system can even be set up to permit business-only usage . text2: the product can be instructed to permit business-only use , according to sendmail .",5.0,1.0,"internally.
Output only the final numeric score.

Text pair:
text1: sendmail said the system can even be set up to permit business-only usage . text2: the product can be instructed to permit business-only use , according to sendmail .

Score:
Score: 4.5",520,305,825,0.09607254543516319,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: sendmail said the system can even be set up to permit business-only usage . text2: the product can be instructed to permit business-only use , according to sendmail .\n\nScore:\nScore: 4.5"", ""internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: sendmail said the system can even be set up to permit business-only usage . text2: the product can be instructed to permit business-only use , according to sendmail .\n\nScore:\nScore: 4.5"", ""internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: sendmail said the system can even be set up to permit business-only usage . text2: the product can be instructed to permit business-only use , according to sendmail .\n\nScore:\n4.5"", ""internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: sendmail said the system can even be set up to permit business-only usage . text2: the product can be instructed to permit business-only use , according to sendmail .\n\nScore:\n3.5"", ""internally.\nOutput only the final numeric score.\n\nText pair:\ntext1: sendmail said the system can even be set up to permit business-only usage . text2: the product can be instructed to permit business-only use , according to sendmail .\n\nScore:\n4.5""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
"text1: his daughter , nina axelrod , told the associated press that he died in his sleep , apparently of heart failure . text2: axelrod died in his sleep of heart failure , said his daughter , nina axelrod .",4.333,2.0,"that he died in his sleep , apparently of heart failure . text2: axelrod died in his sleep of heart failure , said his daughter , nina axelrod .

Score:
3.5",590,235,825,0.09607254543516319,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""that he died in his sleep , apparently of heart failure . text2: axelrod died in his sleep of heart failure , said his daughter , nina axelrod .\n\nScore:\n3.5"", ""that he died in his sleep , apparently of heart failure . text2: axelrod died in his sleep of heart failure , said his daughter , nina axelrod .\n\nScore:\n4.0"", ""that he died in his sleep , apparently of heart failure . text2: axelrod died in his sleep of heart failure , said his daughter , nina axelrod .\n\nScore:\nScore: 4.5"", ""that he died in his sleep , apparently of heart failure . text2: axelrod died in his sleep of heart failure , said his daughter , nina axelrod .\n\nScore:\n4.5"", ""that he died in his sleep , apparently of heart failure . text2: axelrod died in his sleep of heart failure , said his daughter , nina axelrod .\n\nScore:\n3.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
text1: that exploit works on unpatched windows 2000 machines with service pack 3 and 4 . text2: both counterpane and idefense contend that the exploit works effectively against windows 2000 systems running service pack 3 and 4 .,3.0,4.0,"and 4 . text2: both counterpane and idefense contend that the exploit works effectively against windows 2000 systems running service pack 3 and 4 .

Score:
Score: 4.5",600,225,825,0.09607254543516319,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""and 4 . text2: both counterpane and idefense contend that the exploit works effectively against windows 2000 systems running service pack 3 and 4 .\n\nScore:\nScore: 4.5"", ""and 4 . text2: both counterpane and idefense contend that the exploit works effectively against windows 2000 systems running service pack 3 and 4 .\n\nScore:\nScore: 4.0"", ""and 4 . text2: both counterpane and idefense contend that the exploit works effectively against windows 2000 systems running service pack 3 and 4 .\n\nScore:\n3.0"", ""and 4 . text2: both counterpane and idefense contend that the exploit works effectively against windows 2000 systems running service pack 3 and 4 .\n\nScore:\n3.5"", ""and 4 . text2: both counterpane and idefense contend that the exploit works effectively against windows 2000 systems running service pack 3 and 4 .\n\nScore:\nScore: 4.0""]","[4.0, 4.0, 4.0, 4.0, 4.0]"
"text1: further out the curve , the benchmark 10-year note us10yt = rr shed 25 / 32 in price , taking its yield to 3.26 percent from 3.17 percent . text2: early wednesday , the benchmark 10-year us10yt = rr had lost 16 / 32 in price , driving its yield up to 3.33 percent from 3.26 percent late tuesday .",3.0,3.7,Score: 3.5,785,40,825,0.09607254543516319,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""4.0"", ""Score: 3.5"", ""4.5"", ""3.5"", ""3.0""]","[4.0, 3.5, 4.5, 3.5, 3.0]"
"text1: tech stocks were hurt by a sour forecast from sun microsystems , which was viewed as a bad omen for the upcoming quarterly earnings season . text2: a sour forecast from sun microsystems inc . sunw.o put more pressure on wall street before the quarterly earnings season .",3.0,2.0,"earnings season . text2: a sour forecast from sun microsystems inc . sunw.o put more pressure on wall street before the quarterly earnings season .

Score:
Score: 4.0",620,205,825,0.09607254543516319,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""earnings season . text2: a sour forecast from sun microsystems inc . sunw.o put more pressure on wall street before the quarterly earnings season .\n\nScore:\nScore: 4.0"", ""earnings season . text2: a sour forecast from sun microsystems inc . sunw.o put more pressure on wall street before the quarterly earnings season .\n\nScore:\nScore: 4.0"", ""earnings season . text2: a sour forecast from sun microsystems inc . sunw.o put more pressure on wall street before the quarterly earnings season .\n\nScore:\nScore: 4.0"", ""earnings season . text2: a sour forecast from sun microsystems inc . sunw.o put more pressure on wall street before the quarterly earnings season .\n\nScore:\nScore: 3.5"", ""earnings season . text2: a sour forecast from sun microsystems inc . sunw.o put more pressure on wall street before the quarterly earnings season .\n\nScore:\nScore: 4.0""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: trading in loral was halted yesterday ; the shares closed on monday at $ 3.01 . text2: the new york stock exchange suspended trading yesterday in loral , which closed at $ 3.01 friday .",3.8,3.01,"halted yesterday ; the shares closed on monday at $ 3.01 . text2: the new york stock exchange suspended trading yesterday in loral , which closed at $ 3.01 friday .

Score:
3.5",570,255,825,0.09607254543516319,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""halted yesterday ; the shares closed on monday at $ 3.01 . text2: the new york stock exchange suspended trading yesterday in loral , which closed at $ 3.01 friday .\n\nScore:\n3.5"", ""halted yesterday ; the shares closed on monday at $ 3.01 . text2: the new york stock exchange suspended trading yesterday in loral , which closed at $ 3.01 friday .\n\nScore:\nScore: 4.0"", ""halted yesterday ; the shares closed on monday at $ 3.01 . text2: the new york stock exchange suspended trading yesterday in loral , which closed at $ 3.01 friday .\n\nScore:\nScore: 4.0"", ""halted yesterday ; the shares closed on monday at $ 3.01 . text2: the new york stock exchange suspended trading yesterday in loral , which closed at $ 3.01 friday .\n\nScore:\n3.5"", ""halted yesterday ; the shares closed on monday at $ 3.01 . text2: the new york stock exchange suspended trading yesterday in loral , which closed at $ 3.01 friday .\n\nScore:\nScore: 4.5""]","[3.01, 3.01, 3.01, 3.01, 3.01]"
text1: shares of coke were up 6 cents at $ 44.42 in afternoon trading wednesday on the new york stock exchange . text2: shares of coke were down 26 cents to close at $ 44.10 on the new york stock exchange .,1.846,2.0,"on the new york stock exchange . text2: shares of coke were down 26 cents to close at $ 44.10 on the new york stock exchange .

Score:
3.5",605,220,825,0.09607254543516319,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""on the new york stock exchange . text2: shares of coke were down 26 cents to close at $ 44.10 on the new york stock exchange .\n\nScore:\n3.5"", ""on the new york stock exchange . text2: shares of coke were down 26 cents to close at $ 44.10 on the new york stock exchange .\n\nScore:\nScore: 4.0"", ""on the new york stock exchange . text2: shares of coke were down 26 cents to close at $ 44.10 on the new york stock exchange .\n\nScore:\n3.5"", ""on the new york stock exchange . text2: shares of coke were down 26 cents to close at $ 44.10 on the new york stock exchange .\n\nScore:\n3.0"", ""on the new york stock exchange . text2: shares of coke were down 26 cents to close at $ 44.10 on the new york stock exchange .\n\nScore:\n3.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
